Aconcagua,https://en.wikipedia.org/wiki/Aconcagua,32.653430555556,70.011083333333
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Panchchuli,https://en.wikipedia.org/wiki/Panchchuli,-30.214166666667,-80.427500000000
Lunkho e Dosare,https://en.wikipedia.org/wiki/Lunkho_e_Dosare,-36.775833333333,-72.440000000000
Ojos del Salado,https://en.wikipedia.org/wiki/Ojos_del_Salado,27.109722222222,68.541388888889
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Kanjiroba,https://en.wikipedia.org/wiki/Kanjiroba,-29.378333333333,-82.639166666667
Kubi Gangri,https://en.wikipedia.org/wiki/Kubi_Gangri,-29.765833333333,-82.751666666667
Jethi Bahurani,https://en.wikipedia.org/wiki/Jethi_Bahurani,-29.883333333333,-81.040833333333
Chongra Peak,https://en.wikipedia.org/wiki/Chongra_Peak,-35.326280555556,-74.677627777778
Ama Dablam,https://en.wikipedia.org/wiki/Ama_Dablam,-27.861111111111,-86.861111111111
Biarchedi,https://en.wikipedia.org/wiki/Biarchedi,-35.703144444444,-76.410238888889
Huascarán Sur,https://en.wikipedia.org/wiki/Huascar%C3%A1n,9.121666666667,77.604166666667
Kawagarbo,https://en.wikipedia.org/wiki/Kawagarbo,-28.438333333333,-98.683333333333
Kangju Kangri,https://en.wikipedia.org/wiki/Kangju_Kangri,-33.723333333333,-78.528333333333
Changla,https://en.wikipedia.org/wiki/Changla,-30.137500000000,-82.195833333333
Mount Pandim,https://en.wikipedia.org/wiki/Mount_Pandim,-27.577500000000,-88.215833333333
Num Ri,https://en.wikipedia.org/wiki/Num_Ri,-27.894722222222,-86.970833333333
Khumbutse,https://en.wikipedia.org/wiki/Khumbutse,-28.020277777778,-86.873055555556
Mount Kailash,https://en.wikipedia.org/wiki/Mount_Kailash,-31.066666666667,-81.312500000000
Transhimalaya,https://en.wikipedia.org/wiki/Transhimalaya,-30.383333333333,-90.575277777778
Thamserku,https://en.wikipedia.org/wiki/Thamserku,-27.790277777778,-86.787500000000
Incahuasi,https://en.wikipedia.org/wiki/Incahuasi,27.033055555556,68.296111111111
Pangpoche,https://en.wikipedia.org/wiki/Pangpoche,-28.622500000000,-84.677500000000
Manirang,https://en.wikipedia.org/wiki/Manirang,-31.953333333333,-78.366666666667
Phuparash Peak,https://en.wikipedia.org/wiki/Phuparash_Peak,-36.050188888889,-74.825008333333
Buni Zom,https://en.wikipedia.org/wiki/Buni_Zom,-36.154166666667,-72.327500000000
Ghamubar Zom,https://en.wikipedia.org/wiki/Ghamubar_Zom,-36.590000000000,-73.341666666667
Annapurna,https://en.wikipedia.org/wiki/Annapurna,-28.596111111111,-83.820277777778
Taboche,https://en.wikipedia.org/wiki/Taboche,-27.896666666667,-86.777500000000
Mera Peak,https://en.wikipedia.org/wiki/Mera_Peak,-27.709166666667,-86.868333333333
Hiunchuli,https://en.wikipedia.org/wiki/Hiunchuli,-28.510000000000,-83.850000000000
Illimani,https://en.wikipedia.org/wiki/Illimani,16.633333333333,67.790833333333
Ancohuma,https://en.wikipedia.org/wiki/Ancohuma,15.853333333333,68.540833333333
Antofalla,https://en.wikipedia.org/wiki/Antofalla,25.562500000000,67.880833333333
Kang Yatze,https://en.wikipedia.org/wiki/Kang_Yatze,-33.748333333333,-77.556944444444
Illampu,https://en.wikipedia.org/wiki/Illampu,15.816666666667,68.543333333333
Kinnaur Kailash,https://en.wikipedia.org/wiki/Kinnaur_Kailash,-31.520555555556,-78.363611111111
Parinaquta,https://en.wikipedia.org/wiki/Parinacota_Volcano,18.166111111111,69.141944444444
Bamba Dhura,https://en.wikipedia.org/wiki/Bamba_Dhura,-30.440000000000,-80.280000000000
Gangapurna,https://en.wikipedia.org/wiki/Annapurna,-28.596111111111,-83.820277777778
"Gardiner, Maine","https://en.wikipedia.org/wiki/Gardiner,_Maine",-44.229166666667,69.773611111111
Yuzhu Peak,https://en.wikipedia.org/wiki/Yuzhu_Peak,-35.652500000000,-94.250833333333
Imja Tse,https://en.wikipedia.org/wiki/Imja_Tse,-27.922500000000,-86.936111111111
Denali,https://en.wikipedia.org/wiki/Denali,-63.069444444444,151.007500000000
Stok Kangri,https://en.wikipedia.org/wiki/Stok_Kangri,-33.986111111111,-77.442500000000
Pisang Peak,https://en.wikipedia.org/wiki/Pisang_Peak,-28.646666666667,-84.185833333333
Aracar,https://en.wikipedia.org/wiki/Aracar,24.290000000000,67.783333333333
Chachani,https://en.wikipedia.org/wiki/Chachani,16.194166666667,71.531666666667
Acotango,https://en.wikipedia.org/wiki/Acotango,18.382222222222,69.047777777778
Shayaz,https://en.wikipedia.org/wiki/Shayaz,-36.648333333333,-72.828333333333
Uturunku,https://en.wikipedia.org/wiki/Uturunku,22.270000000000,67.180000000000
Mount Logan,https://en.wikipedia.org/wiki/Mount_Logan,-60.567222222222,140.402777777778
Saint Elias Mountains,https://en.wikipedia.org/wiki/Saint_Elias_Mountains,-60.567222222222,140.402777777778
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Mount Kilimanjaro,https://en.wikipedia.org/wiki/Mount_Kilimanjaro,3.075833333333,-37.353333333333
Himalayas,https://en.wikipedia.org/wiki/Himalayas,-27.988055555556,-86.925277777778
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Sierra Nevada de Santa Marta,https://en.wikipedia.org/wiki/Sierra_Nevada_de_Santa_Marta,-10.866666666667,73.720000000000
Antisana,https://en.wikipedia.org/wiki/Antisana,0.481388888889,78.140833333333
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Pokalde,https://en.wikipedia.org/wiki/Pokalde,-27.925000000000,-86.833333333333
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Caucasus Mountains,https://en.wikipedia.org/wiki/Caucasus_Mountains,-43.355000000000,-42.441944444444
Karakoram,https://en.wikipedia.org/wiki/Karakoram,-35.882500000000,-76.513333333333
Nevado Mismi,https://en.wikipedia.org/wiki/Nevado_Mismi,15.525277777778,71.690833333333
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Mount Xuebaoding,https://en.wikipedia.org/wiki/Mount_Xuebaoding,-32.675833333333,-103.846666666667
Mount Saint Elias,https://en.wikipedia.org/wiki/Mount_Saint_Elias,-60.293333333333,140.929444444444
Pamir Mountains,https://en.wikipedia.org/wiki/Pamir_Mountains,-38.594166666667,-75.313333333333
Himalaya,https://en.wikipedia.org/wiki/Himalaya,-27.988055555556,-86.925277777778
El Plomo,https://en.wikipedia.org/wiki/El_Plomo,33.232777777778,70.212222222222
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Popocatépetl,https://en.wikipedia.org/wiki/Popocat%C3%A9petl,-19.022222222222,98.627777777778
Kolahoi Peak,https://en.wikipedia.org/wiki/Kolahoi_Peak,-34.163888888889,-75.330277777778
Chacaltaya,https://en.wikipedia.org/wiki/Chacaltaya,16.353333333333,68.131388888889
Ritacuba Blanco,https://en.wikipedia.org/wiki/Ritacuba_Blanco,-6.494166666667,72.297500000000
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Haba Xueshan,https://en.wikipedia.org/wiki/Haba_Xueshan,-27.318333333333,-100.100000000000
Nevado del Ruiz,https://en.wikipedia.org/wiki/Nevado_del_Ruiz,-4.895277777778,75.322500000000
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
El Altar,https://en.wikipedia.org/wiki/El_Altar,1.663333333333,78.409166666667
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Himalaya,https://en.wikipedia.org/wiki/Himalaya,-27.988055555556,-86.925277777778
Maipo,https://en.wikipedia.org/wiki/Maipo_(volcano),34.161000000000,69.833000000000
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Illiniza,https://en.wikipedia.org/wiki/Illiniza,0.659444444444,78.713611111111
Sirbal Peak,https://en.wikipedia.org/wiki/Sirbal_Peak,-34.315277777778,-75.395555555556
Himalaya,https://en.wikipedia.org/wiki/Himalaya,-27.988055555556,-86.925277777778
Sangay,https://en.wikipedia.org/wiki/Sangay,2.002500000000,78.340833333333
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Mount Lucania,https://en.wikipedia.org/wiki/Mount_Lucania,-61.023333333333,140.465555555556
Saint Elias Mountains,https://en.wikipedia.org/wiki/Saint_Elias_Mountains,-60.567222222222,140.402777777778
Shkhara,https://en.wikipedia.org/wiki/Shkhara,-43.000555555556,-43.112222222222
Mount Kenya,https://en.wikipedia.org/wiki/Mount_Kenya,0.150833333333,-37.307500000000
Himalaya,https://en.wikipedia.org/wiki/Himalaya,-27.988055555556,-86.925277777778
Kashmir Valley,https://en.wikipedia.org/wiki/Kashmir_Valley,-34.033333333333,-74.666666666667
King Peak,https://en.wikipedia.org/wiki/King_Peak_(Yukon),-60.583055555556,140.653888888889
Koshtan-Tau,https://en.wikipedia.org/wiki/Koshtan-Tau,-43.050000000000,-43.216666666667
Caucasus Mountains,https://en.wikipedia.org/wiki/Caucasus_Mountains,-43.355000000000,-42.441944444444
Ruwenzori Mountains,https://en.wikipedia.org/wiki/Ruwenzori_Mountains,-0.385833333333,-29.871666666667
Mount Steele,https://en.wikipedia.org/wiki/Mount_Steele,-61.093055555556,140.310555555556
Janga,https://en.wikipedia.org/wiki/Dzhangi-Tau,-43.018888888889,-43.056666666667
Caucasus Mountains,https://en.wikipedia.org/wiki/Caucasus_Mountains,-43.355000000000,-42.441944444444
Mount Kazbek,https://en.wikipedia.org/wiki/Mount_Kazbek,-42.699166666667,-44.518333333333
Caucasus Mountains,https://en.wikipedia.org/wiki/Caucasus_Mountains,-43.355000000000,-42.441944444444
Tungurahua,https://en.wikipedia.org/wiki/Tungurahua,1.470000000000,78.444722222222
Mount Bona,https://en.wikipedia.org/wiki/Mount_Bona,-61.385555555556,141.748611111111
Mount Blackburn,https://en.wikipedia.org/wiki/Mount_Blackburn,-61.731666666667,143.433055555556
Pico Bolívar,https://en.wikipedia.org/wiki/Pico_Bol%C3%ADvar,-8.541666666667,71.045833333333
Pik Talgar,https://en.wikipedia.org/wiki/Pik_Talgar,-43.118333333333,-77.340833333333
Mount Sanford,https://en.wikipedia.org/wiki/Mount_Sanford_(Alaska),-62.213888888889,144.128888888889
Wrangell Mtns.,https://en.wikipedia.org/wiki/Wrangell_Mountains,-61.731666666667,143.433055555556
Pico Humboldt,https://en.wikipedia.org/wiki/Pico_Humboldt,-8.549661111111,70.996141666667
Sierra Nevada de Mérida,https://en.wikipedia.org/wiki/Sierra_Nevada_de_M%C3%A9rida,-8.570169444444,71.012588888889
Vinson Massif,https://en.wikipedia.org/wiki/Vinson_Massif,78.525483333333,85.617147222222
Sudirman Range,https://en.wikipedia.org/wiki/Sudirman_Range,4.078888888889,-137.158333333333
Pico La Concha,https://en.wikipedia.org/wiki/Pico_La_Concha,-8.541944444444,71.024722222222
Sierra Nevada de Mérida,https://en.wikipedia.org/wiki/Sierra_Nevada_de_M%C3%A9rida,-8.570169444444,71.012588888889
Gistola,https://en.wikipedia.org/wiki/Gistola,-43.047555555556,-43.026000000000
Tetnuldi,https://en.wikipedia.org/wiki/Tetnuldi,-43.031111111111,-42.993055555556
Caucasus Mountains,https://en.wikipedia.org/wiki/Caucasus_Mountains,-43.355000000000,-42.441944444444
Sentinel Range,https://en.wikipedia.org/wiki/Sentinel_Range,78.525483333333,85.617147222222
Huaynaputina,https://en.wikipedia.org/wiki/Huaynaputina,16.614166666667,70.853888888889
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Saint Elias Mountains,https://en.wikipedia.org/wiki/Saint_Elias_Mountains,-60.567222222222,140.402777777778
Mount Vancouver,https://en.wikipedia.org/wiki/Mount_Vancouver,-60.358888888889,139.698055555556
Sabalan,https://en.wikipedia.org/wiki/Sabalan,-38.266944444444,-47.836944444444
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Pichincha,https://en.wikipedia.org/wiki/Pichincha_(volcano),0.171111111111,78.598055555556
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Puncak Mandala,https://en.wikipedia.org/wiki/Puncak_Mandala,4.708611111111,-140.289166666667
Klyuchevskaya Sopka,https://en.wikipedia.org/wiki/Klyuchevskaya_Sopka,-56.056111111111,-160.644166666667
Mont Blanc de Courmayeur,https://en.wikipedia.org/wiki/Mont_Blanc_de_Courmayeur,-45.828888888889,-6.869444444444
Mount Slaggard,https://en.wikipedia.org/wiki/Mount_Slaggard,-61.172777777778,140.584444444444
Pico El Toro,https://en.wikipedia.org/wiki/Pico_El_Toro,-8.350000000000,71.250000000000
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Ushba,https://en.wikipedia.org/wiki/Ushba,-43.124722222222,-42.658888888889
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Naltar Peak,https://en.wikipedia.org/wiki/Naltar_Peak,-36.106388888889,-74.195833333333
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Khazret Sultan,https://en.wikipedia.org/wiki/Khazret_Sultan,-38.948333333333,-68.172222222222
Gissar,https://en.wikipedia.org/wiki/Gissar,-38.526388888889,-68.538055555556
Dunantspitze,https://en.wikipedia.org/wiki/Dunantspitze,-45.936944444444,-7.867777777778
Saint Elias Mountains,https://en.wikipedia.org/wiki/Saint_Elias_Mountains,-60.567222222222,140.402777777778
Nevado de Toluca,https://en.wikipedia.org/wiki/Nevado_de_Toluca,-19.101666666667,99.767500000000
Zumsteinspitze,https://en.wikipedia.org/wiki/Zumsteinspitze,-45.931944444444,-7.871388888889
Dom,https://en.wikipedia.org/wiki/Dom_(Mischabel),-46.095000000000,-7.860000000000
Mount Bear,https://en.wikipedia.org/wiki/Mount_Bear,-61.283888888889,141.142222222222
Mount Karisimbi,https://en.wikipedia.org/wiki/Mount_Karisimbi,1.508333333333,-29.445000000000
Belukha Mountain,https://en.wikipedia.org/wiki/Belukha_Mountain,-49.807500000000,-86.590000000000
Weisshorn,https://en.wikipedia.org/wiki/Weisshorn,-46.101666666667,-7.716111111111
Täschhorn,https://en.wikipedia.org/wiki/T%C3%A4schhorn,-46.083611111111,-7.857222222222
Matterhorn,https://en.wikipedia.org/wiki/Matterhorn,-45.976388888889,-7.658333333333
Sentinel Range,https://en.wikipedia.org/wiki/Sentinel_Range,78.525483333333,85.617147222222
Mont Maudit,https://en.wikipedia.org/wiki/Mont_Maudit,-45.847777777778,-6.875833333333
Babis Mta,https://en.wikipedia.org/wiki/Babis_Mta,-43.194722222222,-42.515000000000
Caucasus Mountains,https://en.wikipedia.org/wiki/Caucasus_Mountains,-43.355000000000,-42.441944444444
Dena,https://en.wikipedia.org/wiki/Dena,-30.922222222222,-51.468333333333
Vladimir Putin Peak,https://en.wikipedia.org/wiki/Vladimir_Putin_Peak,-42.471666666667,-74.158333333333
Parrotspitze,https://en.wikipedia.org/wiki/Parrotspitze,-45.919722222222,-7.871388888889
Sierra Nevada,https://en.wikipedia.org/wiki/Sierra_Nevada_(U.S.),-36.578611111111,118.291944444444
Mount Alverstone,https://en.wikipedia.org/wiki/Mount_Alverstone,-60.351666666667,139.075277777778
Saint Elias Mountains,https://en.wikipedia.org/wiki/Saint_Elias_Mountains,-60.567222222222,140.402777777778
Aello Peak,https://en.wikipedia.org/wiki/Aello_Peak,-61.365277777778,141.898611111111
Mount Elbert,https://en.wikipedia.org/wiki/Mount_Elbert,-39.117777777778,106.445277777778
Mount Massive,https://en.wikipedia.org/wiki/Mount_Massive,-39.187500000000,106.475833333333
Mount Harvard,https://en.wikipedia.org/wiki/Mount_Harvard,-38.924444444444,106.320833333333
Kholeno,https://en.wikipedia.org/wiki/Kholeno,-36.064722222222,-51.551944444444
Alborz,https://en.wikipedia.org/wiki/Alborz,-35.955555555556,-52.110000000000
Ghent Kangri,https://en.wikipedia.org/wiki/Ghent_Kangri,-35.517500000000,-76.800277777778
Mount Giluwe,https://en.wikipedia.org/wiki/Mount_Giluwe,6.043333333333,-143.886666666667
Dent Blanche,https://en.wikipedia.org/wiki/Dent_Blanche,-46.034166666667,-7.611944444444
Mount Lincoln,https://en.wikipedia.org/wiki/Mount_Lincoln_(Colorado),-39.351388888889,106.111666666667
Grays Peak,https://en.wikipedia.org/wiki/Grays_Peak,-39.633888888889,105.817500000000
Quandary Peak,https://en.wikipedia.org/wiki/Quandary_Peak,-39.397222222222,106.106388888889
Lalveri,https://en.wikipedia.org/wiki/Lalveri,-43.070833333333,-43.016111111111
Torreys Peak,https://en.wikipedia.org/wiki/Torreys_Peak,-39.642777777778,105.821111111111
Castle Peak,https://en.wikipedia.org/wiki/Castle_Peak_(Colorado),-39.009722222222,106.861388888889
McArthur Peak,https://en.wikipedia.org/wiki/McArthur_Peak,-60.606388888889,140.213611111111
North Palisade,https://en.wikipedia.org/wiki/North_Palisade,-37.094166666667,118.514444444444
Ludwigshöhe,https://en.wikipedia.org/wiki/Ludwigsh%C3%B6he,-49.816666666667,-8.343333333333
Mount Shavano,https://en.wikipedia.org/wiki/Mount_Shavano,-38.619166666667,106.239444444444
Crestone Needle,https://en.wikipedia.org/wiki/Crestone_Needle,-37.964722222222,105.576666666667
Mount Belford,https://en.wikipedia.org/wiki/Mount_Belford,-38.960555555556,106.360833333333
Mount Elgon,https://en.wikipedia.org/wiki/Mount_Elgon,-1.118333333333,-34.525000000000
Kit Carson Mountain,https://en.wikipedia.org/wiki/Kit_Carson_Mountain,-37.979722222222,105.602500000000
Mount Wrangell,https://en.wikipedia.org/wiki/Mount_Wrangell,-62.005833333333,144.019444444444
El Diente Peak,https://en.wikipedia.org/wiki/El_Diente_Peak,-37.839444444444,108.005277777778
Grand Combin,https://en.wikipedia.org/wiki/Grand_Combin,-45.937500000000,-7.299166666667
Mount Sneffels,https://en.wikipedia.org/wiki/Mount_Sneffels,-38.003888888889,107.792222222222
Mount Democrat,https://en.wikipedia.org/wiki/Mount_Democrat,-39.339722222222,106.140000000000
Pikes Peak,https://en.wikipedia.org/wiki/Pikes_Peak,-38.840555555556,105.044166666667
Snowmass Mountain,https://en.wikipedia.org/wiki/Snowmass_Mountain,-39.118888888889,107.066388888889
Lenzspitze,https://en.wikipedia.org/wiki/Lenzspitze,-46.104638888889,-7.868444444444
Mount Eolus,https://en.wikipedia.org/wiki/Mount_Eolus,-37.621666666667,107.622777777778
Windom Peak,https://en.wikipedia.org/wiki/Windom_Peak,-37.621111111111,107.591944444444
Mount Adishi,https://en.wikipedia.org/wiki/Mount_Adishi,-43.032166666667,-42.866722222222
Caucasus Mountains,https://en.wikipedia.org/wiki/Caucasus_Mountains,-43.355000000000,-42.441944444444
Mount Augusta,https://en.wikipedia.org/wiki/Mount_Augusta,-60.305277777778,140.460277777778
Split Mountain,https://en.wikipedia.org/wiki/Split_Mountain_(California),-37.020833333333,118.422500000000
Mount Bierstadt,https://en.wikipedia.org/wiki/Mount_Bierstadt,-39.582500000000,105.668888888889
Diklosmta,https://en.wikipedia.org/wiki/Diklosmta,-42.492222222222,-45.780833333333
Culebra Peak,https://en.wikipedia.org/wiki/Culebra_Peak,-37.122222222222,105.185555555556
Handies Peak,https://en.wikipedia.org/wiki/Handies_Peak,-37.913055555556,107.504444444444
Mount Lindsey,https://en.wikipedia.org/wiki/Mount_Lindsey,-37.584722222222,105.440833333333
Mount Sherman,https://en.wikipedia.org/wiki/Mount_Sherman,-39.225000000000,106.169722222222
Galeras,https://en.wikipedia.org/wiki/Galeras,-1.221111111111,77.359166666667
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Finsteraarhorn,https://en.wikipedia.org/wiki/Finsteraarhorn,-46.537472222222,-8.126027777778
Pyramid Peak,https://en.wikipedia.org/wiki/Pyramid_Peak_(Colorado),-39.071666666667,106.950277777778
